12.3401,17.7655,1.0000
9.6458,17.5746,1.0000
11.1856,20.1943,0.0000
8.7413,20.9214,0.0000
8.4887,18.2524,0.0000
12.5876,20.8888,0.0000
14.2849,15.7691,1.0000
11.9612,16.9766,1.0000
12.8056,17.4062,1.0000
7.3505,17.7564,0.0000
11.4612,12.6592,1.0000
12.0778,15.8846,1.0000
13.2699,16.3719,1.0000
9.2478,18.9258,0.0000
9.4602,18.9861,0.0000
11.7956,15.2274,1.0000
8.7633,20.9777,0.0000
12.0184,18.1588,1.0000
8.9688,19.2235,0.0000
16.7089,16.3521,1.0000
10.6436,19.6311,0.0000
13.0801,16.9161,1.0000
17.1261,18.2205,1.0000
15.8925,17.2734,1.0000
11.3772,19.2206,0.0000
10.9796,21.2870,0.0000
10.4500,18.8402,0.0000
11.5067,20.7909,0.0000
8.5035,18.9444,0.0000
11.2689,21.5133,0.0000
9.9072,14.8407,1.0000
11.4385,14.9912,1.0000
6.7753,18.8247,0.0000
8.0686,20.4526,0.0000
14.0663,18.8257,1.0000
10.1500,19.7113,0.0000
12.8867,18.5064,1.0000
13.6654,15.3000,1.0000
7.5824,21.6508,0.0000
9.2759,21.2208,0.0000
15.1678,23.2217,0.0000
13.9968,17.0291,1.0000
15.4064,15.8045,1.0000
11.6496,17.6973,1.0000
11.3700,22.2525,0.0000
13.2048,23.1946,0.0000
8.0716,19.8644,0.0000
8.2769,14.5775,1.0000
11.0119,21.7054,0.0000
10.6253,20.7917,0.0000
